url,brand,product_name, sale_price , mrp 
https://in.puma.com/in/en/pd/majesty-dylan-verse-sneakers/403960?swatch=01,Puma,Majesty Dylan Verse Sneakers," ? 7,199.00 "," ? 7,999.00 "
https://in.puma.com/in/en/pd/royalcat-softride-thong-strap-womens-flip-flops/396472?swatch=01,Puma,Royalcat Softride Thong-Strap Women's Flip Flops,," ? 2,499.00 "
https://in.puma.com/in/en/pd/softride-pegasi-knit-womens-slip-on-shoes/310651?swatch=04,Puma,Softride Pegasi Knit Women's Slip-On Shoes," ? 4,049.00 "," ? 4,499.00 "
https://in.puma.com/in/en/pd/bmw-m-motorsport-trinity-2-sneakers/309287?swatch=04,Puma,BMW M Motorsport Trinity 2 Sneakers," ? 6,749.00 "," ? 8,999.00 "
https://in.puma.com/in/en/pd/smashic-comfort-casual-sneakers/394371?swatch=02,Puma,Smashic Comfort Casual Sneakers," ? 2,250.00 "," ? 4,499.00 "
https://in.puma.com/in/en/pd/ceres-womens-slides/394629?swatch=01,Puma,Ceres Women's Slides," ? 1,624.00 "," ? 2,499.00 "
https://in.puma.com/in/en/pd/purecat-slides/360262?swatch=01,Puma,Purecat Slides," ? 1,359.00 "," ? 1,699.00 "
https://in.puma.com/in/en/pd/softride-sophia-2-womens-slip-on-shoes/311886?swatch=03,Puma,Softride Sophia 2 Women's Slip-On Shoes," ? 4,399.00 "," ? 5,499.00 "
https://in.puma.com/in/en/pd/x--ray-airflex-womens-sneakers/399810?swatch=03,Puma,X- Ray Airflex Women's Sneakers,," ? 4,999.00 "
https://in.puma.com/in/en/pd/speedcat-plus-leather-sneakers/404376?swatch=01,Puma,Speedcat Plus Leather Sneakers," ? 8,249.00 "," ? 10,999.00 "
https://in.puma.com/in/en/pd/accelerate-pro-4-multi-traction-indoor-badminton-shoes/108442?swatch=02,Puma,Accelerate Pro 4 Multi-Traction Indoor Badminton Shoes,," ? 8,999.00 "
https://in.puma.com/in/en/pd/leadcat-2-0-slides/395229?swatch=05,Puma,Leadcat 2.0 Slides," ? 1,624.00 "," ? 2,499.00 "
https://in.puma.com/in/en/pd/suede-classic-sneakers/399781?swatch=02,Puma,Suede Classic Sneakers,," ? 7,999.00 "
https://in.puma.com/in/en/pd/velocity-nitro-2-womens-running-shoes/376262?swatch=19,Puma,Velocity NITRO™ 2 Women's Running Shoes," ? 8,999.00 "," ? 11,999.00 "
https://in.puma.com/in/en/pd/conduct-pro-lightweight-running-shoes/312076?swatch=07,Puma,Conduct Pro Lightweight Running Shoes," ? 7,199.00 "," ? 8,999.00 "
https://in.puma.com/in/en/pd/palermo-sneakers/402692?swatch=02,Puma,Palermo Sneakers,," ? 6,999.00 "
https://in.puma.com/in/en/pd/speedcat-og-sneakers/398846?swatch=40,Puma,Speedcat OG Sneakers," ? 7,499.00 "," ? 9,999.00 "
https://in.puma.com/in/en/pd/bmw-m-motorsport-drift-cat-11-sneakers/308614?swatch=01,Puma,BMW M Motorsport Drift Cat 11 Sneakers,," ? 7,999.00 "
https://in.puma.com/in/en/pd/puma-x-aston-martin-aramco-f1-team-drift-cat-11-motorsport-sneakers/309105?swatch=01,Puma,PUMA x ASTON MARTIN ARAMCO F1® TEAM Drift Cat 11 Motorsport Sneakers,," ? 7,999.00 "
https://in.puma.com/in/en/pd/fenty-x-puma-avanti-l-sneakers/398352?swatch=02,Puma,FENTY x PUMA AVANTI L Sneakers,," ? 14,999.00 "
https://in.puma.com/in/en/pd/nova-court-high-traction-padel-tennis-shoes/108740?swatch=01,Puma,NOVA Court High-Traction Padel-Tennis Shoes," ? 5,999.00 "," ? 7,499.00 "
https://in.puma.com/in/en/pd/galaxy-comfort-v4-flip-flops/388831?swatch=04,Puma,Galaxy Comfort V4 Flip-Flops,," ? 2,299.00 "
https://in.puma.com/in/en/pd/palermo-classic-comfort-low-boot-sneakers/402693?swatch=09,Puma,Palermo Classic Comfort Low Boot Sneakers," ? 5,249.00 "," ? 6,999.00 "
https://in.puma.com/in/en/pd/mayze-leather-womens-sneakers/381983?swatch=01,Puma,Mayze Leather Women's Sneakers," ? 3,760.00 "," ? 7,999.00 "
https://in.puma.com/in/en/pd/speedcat-seoul-womens-sneakers/403809?swatch=01,Puma,Speedcat Seoul Women's Sneakers," ? 9,749.00 "," ? 12,999.00 "
https://in.puma.com/in/en/pd/electrify-nitro-4-womens-everyday-running-shoes/310788?swatch=18,Puma,Electrify NITRO™ 4 Women's Everyday Running Shoes,," ? 8,999.00 "
https://in.puma.com/in/en/pd/talon-og-retro-inspired-sneakers/402955?swatch=02,Puma,Talon OG Retro Inspired Sneakers," ? 11,699.00 "," ? 12,999.00 "
https://in.puma.com/in/en/pd/fenty-x-puma-avanti-l-sneakers/398352?swatch=03,Puma,FENTY x PUMA AVANTI L Sneakers,," ? 14,999.00 "
https://in.puma.com/in/en/pd/puma-x-ripndip-inverse-sneakers/403649?swatch=01,Puma,PUMA x RIPNDIP Inverse Sneakers," ? 9,599.00 "," ? 11,999.00 "
https://in.puma.com/in/en/pd/palermo-sneakers/402692?swatch=11,Puma,Palermo Sneakers,," ? 6,999.00 "
https://in.puma.com/in/en/pd/silvia-womens-flip-flops/391269?swatch=02,Puma,Silvia Women's Flip-Flops," ? 2,069.00 "," ? 2,299.00 "
https://in.puma.com/in/en/pd/palermo-sneakers/396463?swatch=23,Puma,Palermo Sneakers,," ? 6,999.00 "
https://in.puma.com/in/en/pd/speedcat-plus-sneakers/402995?swatch=02,Puma,Speedcat Plus Sneakers,," ? 10,999.00 "
https://in.puma.com/in/en/pd/st-runner-v3-l-sneakers/384855?swatch=05,Puma,ST Runner v3 L Sneakers," ? 4,399.00 "," ? 5,499.00 "
https://in.puma.com/in/en/pd/velocity-nitro-2-womens-running-shoes/376262?swatch=07,Puma,Velocity NITRO™ 2 Women's Running Shoes," ? 8,999.00 "," ? 11,999.00 "
https://in.puma.com/in/en/pd/softride-frequence-street-running-shoes/311727?swatch=01,Puma,Softride Frequence Street Running Shoes," ? 3,849.00 "," ? 6,999.00 "
https://in.puma.com/in/en/pd/lafrance-rnr-sneakers/312165?swatch=01,Puma,LaFrancé RNR Sneakers," ? 8,999.00 "," ? 11,999.00 "
https://in.puma.com/in/en/pd/bmw-m-motorsport-leadcat-2-0-logo-slip-ons/309237?swatch=02,Puma,BMW M Motorsport Leadcat 2.0 Logo Slip-ons,," ? 3,799.00 "
https://in.puma.com/in/en/pd/flamecrest-womens-slip-on-shoes/399419?swatch=03,Puma,Flamecrest Women's Slip-On Shoes,," ? 2,999.00 "
https://in.puma.com/in/en/pd/skyrocket-lite-engineered-running-shoes/310100?swatch=07,Puma,Skyrocket Lite Engineered Running Shoes,," ? 4,999.00 "
https://in.puma.com/in/en/pd/puma-x-sonic-the-hedgehog-inverse-shadow-shoes/403646?swatch=01,Puma,PUMA x Sonic the Hedgehog Inverse Shadow Shoes," ? 9,599.00 "," ? 11,999.00 "
https://in.puma.com/in/en/pd/bmw-m-motorsport-ca-pro-shoes/308959?swatch=01,Puma,BMW M Motorsport CA Pro Shoes," ? 6,749.00 "," ? 8,999.00 "
https://in.puma.com/in/en/pd/softride-carson-hands-free-sliptech-walking-shoes/311724?swatch=10,Puma,Softride Carson Hands-free Sliptech Walking Shoes," ? 3,779.00 "," ? 5,999.00 "
https://in.puma.com/in/en/pd/bmw-m-motorsport-trinity-2-sneakers/309287?swatch=03,Puma,BMW M Motorsport Trinity 2 Sneakers," ? 6,749.00 "," ? 8,999.00 "
https://in.puma.com/in/en/pd/palermo-lth-sneakers/396464?swatch=07,Puma,Palermo Lth Sneakers,," ? 6,999.00 "
https://in.puma.com/in/en/pd/velocity-nitro-2-womens-running-shoes/376262?swatch=15,Puma,Velocity NITRO™ 2 Women's Running Shoes," ? 8,999.00 "," ? 11,999.00 "
https://in.puma.com/in/en/pd/x-cell-nova-fs-running-shoes/310936?swatch=02,Puma,X-Cell Nova FS Running Shoes," ? 5,249.00 "," ? 6,999.00 "
https://in.puma.com/in/en/pd/fenty-x-puma-avanti-vl-sneakers/398672?swatch=02,Puma,FENTY x PUMA AVANTI VL Sneakers,," ? 14,999.00 "
https://in.puma.com/in/en/pd/club-kayzer-superior-cushioning-casual-shoes/402603?swatch=01,Puma,Club Kayzer Superior Cushioning Casual Shoes," ? 4,399.00 "," ? 5,499.00 "
https://in.puma.com/in/en/pd/deviate-nitro-3-marathon-series-womens-running-shoes/310196?swatch=01,Puma,Deviate NITRO™ 3 Marathon Series Women's Running Shoes,," ? 15,999.00 "
https://in.puma.com/in/en/pd/solarflash-iii-indoor-sports-shoes/107850?swatch=05,Puma,Solarflash III Indoor Sports Shoes," ? 5,599.00 "," ? 6,999.00 "
https://in.puma.com/in/en/pd/future-7-ultimate-fg-ag-womens-football-boots/107917?swatch=03,Puma,FUTURE 7 ULTIMATE FG/AG Women's Football Boots," ? 11,999.00 "," ? 19,999.00 "
https://in.puma.com/in/en/pd/carina-slim-perf-womens-sneakers/395829?swatch=01,Puma,Carina Slim Perf Women's Sneakers," ? 3,599.00 "," ? 4,499.00 "
https://in.puma.com/in/en/pd/speedcat-og-sneakers/398846?swatch=02,Puma,Speedcat OG Sneakers,," ? 9,999.00 "
https://in.puma.com/in/en/pd/arizona-retro-premium-suede-sneakers/402353?swatch=09,Puma,Arizona Retro Premium Suede Sneakers," ? 8,099.00 "," ? 8,999.00 "
https://in.puma.com/in/en/pd/fenty-x-puma-creeper-phatty-sneakers/396403?swatch=01,Puma,FENTY x PUMA Creeper Phatty Sneakers,," ? 11,999.00 "
https://in.puma.com/in/en/pd/velocity-nitro-4-womens-high-cushion-running-shoes/311141?swatch=10,Puma,Velocity NITRO 4 Women's High Cushion Running Shoes,," ? 11,999.00 "
https://in.puma.com/in/en/pd/badminton-smash-sprint-indoor-sports-shoes/109304?swatch=04,Puma,Badminton Smash Sprint Indoor Sports Shoes," ? 2,749.00 "," ? 4,999.00 "
https://in.puma.com/in/en/pd/accelerate-nitro-sqd-indoor-shoes/109258?swatch=01,Puma,Accelerate NITRO™ SQD Indoor Shoes,," ? 12,999.00 "
https://in.puma.com/in/en/pd/inhale-urban-explorer-lightweight-sneakers/402879?swatch=01,Puma,Inhale Urban Explorer Lightweight Sneakers," ? 8,799.00 "," ? 10,999.00 "
https://in.puma.com/in/en/pd/speedcat-faded-sneakers/403688?swatch=01,Puma,Speedcat Faded Sneakers,," ? 9,999.00 "
https://in.puma.com/in/en/pd/scend-progressive-running-shoes/310097?swatch=02,Puma,Scend Progressive Running Shoes," ? 5,399.00 "," ? 5,999.00 "
https://in.puma.com/in/en/pd/popcat-20-shower-slides/391265?swatch=02,Puma,Popcat 20 Shower Slides," ? 1,724.00 "," ? 2,299.00 "
https://in.puma.com/in/en/pd/accelerate-nitro-sqd-untamed-indoor-shoes/109257?swatch=01,Puma,Accelerate NITRO™ SQD UNTAMED Indoor Shoes,," ? 12,999.00 "
https://in.puma.com/in/en/pd/motorsport-ferrari-electron-e-pro-sneakers/308958?swatch=02,Puma,Motorsport Ferrari Electron E Pro Sneakers," ? 3,639.00 "," ? 6,999.00 "
https://in.puma.com/in/en/pd/velocity-nitro-2-wildwash-womens-running-shoes/376265?swatch=01,Puma,Velocity Nitro 2 Wildwash Women's Running Shoes," ? 9,599.00 "," ? 11,999.00 "
https://in.puma.com/in/en/pd/court-shatter-low-sneakers/399844?swatch=01,Puma,Court Shatter Low Sneakers," ? 3,000.00 "," ? 5,999.00 "
https://in.puma.com/in/en/pd/mostro-unisex-sneakers/397331?swatch=01,Puma,Mostro Unisex Sneakers," ? 7,499.00 "," ? 9,999.00 "
https://in.puma.com/in/en/pd/flamecrest-womens-slip-on-shoes/399419?swatch=01,Puma,Flamecrest Women's Slip-On Shoes,," ? 2,999.00 "
https://in.puma.com/in/en/pd/blktop-rider-suede-sneakers/392725?swatch=02,Puma,Blktop Rider Suede Sneakers," ? 8,099.00 "," ? 8,999.00 "
https://in.puma.com/in/en/pd/adelina-womens-ballerina-shoes/395002?swatch=04,Puma,Adelina Women's Ballerina Shoes," ? 2,599.00 "," ? 3,999.00 "
https://in.puma.com/in/en/pd/palermo-sneakers/402692?swatch=09,Puma,Palermo Sneakers,," ? 6,999.00 "
https://in.puma.com/in/en/pd/royalcat-comfort-slides/397694?swatch=01,Puma,Royalcat Comfort Slides,," ? 2,799.00 "
https://in.puma.com/in/en/pd/palermo-moda-ethereal-womens-sneakers/403375?swatch=02,Puma,Palermo Moda Ethereal Women's Sneakers,," ? 6,999.00 "
https://in.puma.com/in/en/pd/softride-frequence-running-shoes/310500?swatch=15,Puma,SOFTRIDE Frequence Running Shoes,," ? 7,999.00 "
https://in.puma.com/in/en/pd/puma-x-aston-martin-aramco-f1-team-drift-cat-11-motorsport-sneakers/309105?swatch=02,Puma,PUMA x ASTON MARTIN ARAMCO F1® TEAM Drift Cat 11 Motorsport Sneakers,," ? 7,999.00 "
https://in.puma.com/in/en/pd/mostro-og-prime-sneakers/403206?swatch=09,Puma,Mostro OG Prime Sneakers," ? 7,499.00 "," ? 9,999.00 "
https://in.puma.com/in/en/pd/ceres-womens-slides/394629?swatch=02,Puma,Ceres Women's Slides," ? 2,249.00 "," ? 2,499.00 "
https://in.puma.com/in/en/pd/galaxis-pro-womens-performance-boost-running-shoes/311839?swatch=01,Puma,Galaxis Pro Women's Performance Boost Running Shoes," ? 4,409.00 "," ? 6,999.00 "
https://in.puma.com/in/en/pd/silvia-womens-flip-flops/391269?swatch=03,Puma,Silvia Women's Flip-Flops," ? 2,069.00 "," ? 2,299.00 "
https://in.puma.com/in/en/pd/popcat-20-slides/391262?swatch=05,Puma,Popcat 20 Slides,," ? 1,999.00 "
https://in.puma.com/in/en/pd/puma-x-first-mile-velocity-nitro-2-womens-running-shoes/377292?swatch=02,Puma,PUMA x FIRST MILE Velocity NITRO™ 2 Women's Running Shoes," ? 10,399.00 "," ? 12,999.00 "
https://in.puma.com/in/en/pd/puma-x-kidsuper-palermo-sneakers/397306?swatch=04,Puma,PUMA x KidSuper Palermo Sneakers,," ? 7,999.00 "
https://in.puma.com/in/en/pd/carina-slim-perf-womens-sneakers/395829?swatch=02,Puma,Carina Slim Perf Women's Sneakers," ? 3,599.00 "," ? 4,499.00 "
https://in.puma.com/in/en/pd/fenty-x-puma-avanti-l-sneakers/398352?swatch=01,Puma,FENTY x PUMA AVANTI L Sneakers,," ? 14,999.00 "
https://in.puma.com/in/en/pd/foreverrun-nitro-knit-womens-running-shoes/379140?swatch=01,Puma,ForeverRun NITRO™ Knit Women's Running Shoes," ? 11,249.00 "," ? 14,999.00 "
https://in.puma.com/in/en/pd/magmax-nitro-womens-maximum-cushioning-running-shoes/310089?swatch=03,Puma,MagMax NITRO™ Women's Maximum Cushioning Running Shoes,," ? 17,999.00 "
https://in.puma.com/in/en/pd/bmw-m-motorsport-softride-2-0-slides/309171?swatch=01,Puma,BMW M Motorsport Softride 2.0 Slides,," ? 4,499.00 "
https://in.puma.com/in/en/pd/wave-flip-flops/390142?swatch=13,Puma,Wave Flip-Flops," ? 1,159.00 "," ? 1,999.00 "
https://in.puma.com/in/en/pd/inhale-distressed-sneakers/404532?swatch=02,Puma,Inhale Distressed Sneakers," ? 8,799.00 "," ? 10,999.00 "
https://in.puma.com/in/en/pd/magnify-nitro-3-high-cushion-performance-womens-running-shoes/311047?swatch=07,Puma,Magnify NITRO™ 3 High Cushion Performance Women's Running Shoes," ? 11,249.00 "," ? 14,999.00 "
https://in.puma.com/in/en/pd/softride-pro-echo-remi-womens-slip-on-shoes/310906?swatch=03,Puma,Softride Pro Echo Remi Women's Slip On Shoes," ? 4,499.00 "," ? 5,999.00 "
https://in.puma.com/in/en/pd/shibusa-slides/401278?swatch=06,Puma,Shibusa Slides,," ? 2,299.00 "
https://in.puma.com/in/en/pd/electrify-nitro-3-womens-running-shoes/378456?swatch=07,Puma,Electrify NITRO™ 3 Women's Running Shoes," ? 6,749.00 "," ? 8,999.00 "
https://in.puma.com/in/en/pd/deviate-nitro-2-womens-running-shoes/376855?swatch=22,Puma,Deviate NITRO™ 2 Women's Running Shoes," ? 11,999.00 "," ? 15,999.00 "
https://in.puma.com/in/en/pd/deviate-nitro-womens-running-shoes/194453?swatch=02,Puma,Deviate Nitro Women's Running Shoes," ? 11,999.00 "," ? 14,999.00 "
https://in.puma.com/in/en/pd/kosmo-rider-v1-womens-sneakers/397169?swatch=03,Puma,KOSMO RIDER V1 Women's Sneakers," ? 5,999.00 "," ? 7,999.00 "
https://in.puma.com/in/en/pd/speedcat-og-sneakers/398846?swatch=50,Puma,Speedcat OG Sneakers," ? 7,499.00 "," ? 9,999.00 "
https://in.puma.com/in/en/pd/softride-seave-sandals/391860?swatch=01,Puma,SOFTRIDE Seave Sandals,," ? 2,999.00 "
https://in.puma.com/in/en/pd/royalcatsoftride-cara-womens-flip-flops/397134?swatch=03,Puma,Royalcat Softride Cara Women's Flip-Flops," ? 2,249.00 "," ? 2,499.00 "
https://in.puma.com/in/en/pd/scuderia-ferrari-drift-cat-11-mens-sneakers/308613?swatch=03,Puma,Scuderia Ferrari Drift Cat 11 Men's Sneakers," ? 5,999.00 "," ? 7,999.00 "
https://in.puma.com/in/en/pd/smashic-womens-comfort-casual-sneakers/395111?swatch=01,Puma,Smashic Women's Comfort Casual Sneakers," ? 2,924.00 "," ? 4,499.00 "
https://in.puma.com/in/en/pd/wave-flip-flops/390142?swatch=01,Puma,Wave Flip-Flops," ? 1,159.00 "," ? 1,999.00 "
https://in.puma.com/in/en/pd/inhale-mens-sneakers/401560?swatch=15,Puma,Inhale Men's Sneakers," ? 8,249.00 "," ? 10,999.00 "
https://in.puma.com/in/en/pd/mostro-sneakers/403812?swatch=01,Puma,Mostro Sneakers," ? 8,249.00 "," ? 10,999.00 "
https://in.puma.com/in/en/pd/easy-rider-leather-sneakers/399029?swatch=02,Puma,Easy Rider Leather Sneakers," ? 7,199.00 "," ? 8,999.00 "
https://in.puma.com/in/en/pd/x--ray-airflex-womens-sneakers/399810?swatch=02,Puma,X- Ray Airflex Women's Sneakers," ? 2,999.00 "," ? 4,999.00 "
https://in.puma.com/in/en/pd/king-ultimate-fg-ag-womens-football-boots/107565?swatch=05,Puma,KING ULTIMATE FG/AG Women's Football Boots," ? 9,879.00 "," ? 18,999.00 "
https://in.puma.com/in/en/pd/bmw-m-motorsport-drift-cat-decima-sneakers/309232?swatch=01,Puma,BMW M Motorsport Drift Cat Decima Sneakers," ? 4,959.00 "," ? 7,999.00 "
https://in.puma.com/in/en/pd/velocity-nitro-2-womens-running-shoes/376262?swatch=01,Puma,Velocity NITRO™ 2 Women's Running Shoes," ? 8,999.00 "," ? 11,999.00 "
https://in.puma.com/in/en/pd/wave-womens-flip-flops/395845?swatch=03,Puma,Wave Women's Flip-Flops," ? 1,199.00 "," ? 1,999.00 "
https://in.puma.com/in/en/pd/f1-speedcat-vegas-motorsport-shoes/309311?swatch=01,Puma,F1 Speedcat Vegas Motorsport Shoes," ? 8,249.00 "," ? 10,999.00 "
https://in.puma.com/in/en/pd/ultra-5-play-it-indoor-court-shoes/107907?swatch=03,Puma,ULTRA 5 PLAY IT Indoor Court Shoes," ? 4,249.00 "," ? 4,999.00 "
https://in.puma.com/in/en/pd/accelerate-nitro-sqd-4-energy-indoor-shoes/108564?swatch=01,Puma,Accelerate NITRO™ SQD 4 ENERGY Indoor Shoes,," ? 12,999.00 "
https://in.puma.com/in/en/pd/x-ray-2-square-retro-style-sneakers/402200?swatch=15,Puma,X-Ray 2 Square Retro Style Sneakers," ? 4,239.00 "," ? 7,999.00 "
https://in.puma.com/in/en/pd/palermo-citrus-sneakers/398381?swatch=01,Puma,Palermo Citrus Sneakers,," ? 7,999.00 "
https://in.puma.com/in/en/pd/slipstream-bball-sneakers/404692?swatch=02,Puma,Slipstream Bball Sneakers," ? 5,999.00 "," ? 7,999.00 "
https://in.puma.com/in/en/pd/mostro-og-sneakers/397330?swatch=17,Puma,Mostro OG Sneakers," ? 7,499.00 "," ? 9,999.00 "
https://in.puma.com/in/en/pd/foreverrun-nitro-2-womens-stability-running-shoes/313364?swatch=01,Puma,ForeverRun NITRO 2 Women's Stability Running Shoes,," ? 14,999.00 "
https://in.puma.com/in/en/pd/scend-progressive-running-shoes/312107?swatch=01,Puma,Scend Progressive Running Shoes," ? 4,499.00 "," ? 5,999.00 "
https://in.puma.com/in/en/pd/bmw-m-motorsport-ca-pro-shoes/308959?swatch=02,Puma,BMW M Motorsport CA Pro Shoes," ? 6,749.00 "," ? 8,999.00 "
https://in.puma.com/in/en/pd/adelina-womens-ballerina-shoes/395002?swatch=01,Puma,Adelina Women's Ballerina Shoes," ? 2,599.00 "," ? 3,999.00 "
https://in.puma.com/in/en/pd/foreverrun-nitro-2-wide-womens-running-shoes/311051?swatch=01,Puma,ForeverRun NITRO™ 2 Wide Women's Running Shoes,," ? 14,999.00 "
https://in.puma.com/in/en/pd/softride-enzo-evo-running-shoes/312074?swatch=04,Puma,Softride Enzo Evo Running Shoes," ? 5,249.00 "," ? 6,999.00 "
https://in.puma.com/in/en/pd/ultra-5-ultimate-fg-football-boots/107683?swatch=03,Puma,ULTRA 5 ULTIMATE FG Football Boots," ? 15,999.00 "," ? 19,999.00 "
https://in.puma.com/in/en/pd/play-loud-suede-xl-sneakers/399777?swatch=01,Puma,PLAY LOUD Suede XL Sneakers," ? 4,500.00 "," ? 8,999.00 "
https://in.puma.com/in/en/pd/softride-enzo-evo-running-shoes/312074?swatch=03,Puma,Softride Enzo Evo Running Shoes," ? 5,249.00 "," ? 6,999.00 "
https://in.puma.com/in/en/pd/smashic-comfort-casual-sneakers/394371?swatch=03,Puma,Smashic Comfort Casual Sneakers," ? 3,374.00 "," ? 4,499.00 "
https://in.puma.com/in/en/pd/tori-pixie-femme-womens-casual-sneakers/404564?swatch=01,Puma,Tori Pixie Femme Women's Casual Sneakers," ? 4,499.00 "," ? 5,999.00 "
https://in.puma.com/in/en/pd/cell-thrill-running-shoes/310168?swatch=02,Puma,Cell Thrill Running Shoes," ? 4,399.00 "," ? 5,499.00 "
https://in.puma.com/in/en/pd/skyrocket-lite-engineered-res-running-shoes/311883?swatch=05,Puma,Skyrocket Lite Engineered Res Running Shoes,," ? 4,999.00 "
https://in.puma.com/in/en/pd/speedcat-og-sneakers/398846?swatch=01,Puma,Speedcat OG Sneakers,," ? 9,999.00 "
https://in.puma.com/in/en/pd/bmw-m-motorsport-electron-e-pro-sneakers/308960?swatch=02,Puma,BMW M Motorsport Electron E Pro Sneakers,," ? 6,999.00 "
https://in.puma.com/in/en/pd/foreverrun-nitro-womens-running-shoes/377758?swatch=05,Puma,ForeverRun NITRO™ Women's Running Shoes," ? 12,799.00 "," ? 15,999.00 "
https://in.puma.com/in/en/pd/blktop-rider-suede-sneakers/392725?swatch=07,Puma,Blktop Rider Suede Sneakers," ? 8,099.00 "," ? 8,999.00 "
https://in.puma.com/in/en/pd/speedcat-plus-sneakers/402995?swatch=03,Puma,Speedcat Plus Sneakers," ? 8,249.00 "," ? 10,999.00 "
https://in.puma.com/in/en/pd/deviate-nitro-elite-3-hyrox-womens-lightweight-running-shoes/312292?swatch=01,Puma,Deviate NITRO Elite 3 HYROX Women's Lightweight Running Shoes,," ? 19,999.00 "
https://in.puma.com/in/en/pd/inverse-cityscape-sneakers/404054?swatch=03,Puma,Inverse Cityscape Sneakers," ? 9,599.00 "," ? 11,999.00 "
https://in.puma.com/in/en/pd/ferrari-ca-pro-leather-sneakers/309283?swatch=01,Puma,Ferrari CA Pro Leather Sneakers," ? 7,199.00 "," ? 8,999.00 "
https://in.puma.com/in/en/pd/palermo-sneakers/402692?swatch=05,Puma,Palermo Sneakers,," ? 6,999.00 "
https://in.puma.com/in/en/pd/foreverrun-nitro-wtr-womens-running-shoes/378473?swatch=01,Puma,ForeverRun NITRO™ WTR Women's Running Shoes," ? 15,299.00 "," ? 16,999.00 "
https://in.puma.com/in/en/pd/mostro-og-sneakers/397330?swatch=15,Puma,Mostro OG Sneakers," ? 7,499.00 "," ? 9,999.00 "
https://in.puma.com/in/en/pd/brasil-retro-look-everyday-sneakers/401048?swatch=07,Puma,Brasil Retro Look Everyday Sneakers," ? 7,999.00 "," ? 9,999.00 "
https://in.puma.com/in/en/pd/slipstream-bball-sneakers/404692?swatch=03,Puma,Slipstream Bball Sneakers," ? 6,399.00 "," ? 7,999.00 "
https://in.puma.com/in/en/pd/electrify-nitro-4-womens-multi-surface-traction-running-shoes/313362?swatch=01,Puma,Electrify NITRO 4 Women's Multi-Surface Traction Running Shoes,," ? 8,999.00 "
https://in.puma.com/in/en/pd/mb-05-world-tour-lightweight-basketball-shoes/312129?swatch=01,Puma,MB.05 World Tour Lightweight Basketball Shoes," ? 10,499.00 "," ? 13,999.00 "
https://in.puma.com/in/en/pd/bmw-m-motorsport-rs-x-sneakers/308933?swatch=01,Puma,BMW M Motorsport RS-X Sneakers," ? 8,249.00 "," ? 10,999.00 "
https://in.puma.com/in/en/pd/inhale-mens-sneakers/401560?swatch=18,Puma,Inhale Men's Sneakers," ? 8,249.00 "," ? 10,999.00 "
https://in.puma.com/in/en/pd/suede-classic-sneakers/399781?swatch=10,Puma,Suede Classic Sneakers,," ? 7,999.00 "
https://in.puma.com/in/en/pd/softride-enzo-evo-womens-lightweight-running-shoes/312084?swatch=02,Puma,Softride Enzo Evo Women's Lightweight Running Shoes," ? 5,249.00 "," ? 6,999.00 "
https://in.puma.com/in/en/pd/wave-flip-flops/390142?swatch=06,Puma,Wave Flip-Flops," ? 1,159.00 "," ? 1,999.00 "
https://in.puma.com/in/en/pd/cruise-rider-silk-road-womens-sneakers/398107?swatch=01,Puma,Cruise Rider Silk Road Women's Sneakers," ? 5,624.00 "," ? 7,499.00 "
https://in.puma.com/in/en/pd/speedcat-sneakers/406329?swatch=54,Puma,Speedcat Sneakers," ? 7,499.00 "," ? 9,999.00 "
https://in.puma.com/in/en/pd/flymo-injex-flip-flops/399101?swatch=01,Puma,Flymo Injex Flip-Flops,," ? 1,399.00 "
https://in.puma.com/in/en/pd/mid-distance-nitro-elite-3-running-spikes-shoes/311855?swatch=01,Puma,Mid Distance NITRO™ Elite 3 Running Spikes Shoes,," ? 16,999.00 "
https://in.puma.com/in/en/pd/speedcat-elevated-womens-sneakers/403619?swatch=02,Puma,Speedcat Elevated Women's Sneakers," ? 7,499.00 "," ? 9,999.00 "
https://in.puma.com/in/en/pd/v-s2-tekno-sneakers/403640?swatch=01,Puma,V-S2 Tekno Sneakers," ? 8,799.00 "," ? 10,999.00 "
https://in.puma.com/in/en/pd/speedcat-plus-quilted-sneakers/403429?swatch=03,Puma,Speedcat Plus Quilted Sneakers," ? 8,249.00 "," ? 10,999.00 "
https://in.puma.com/in/en/pd/arizona-retro-premium-suede-sneakers/402353?swatch=02,Puma,Arizona Retro Premium Suede Sneakers," ? 8,099.00 "," ? 8,999.00 "
https://in.puma.com/in/en/pd/velocity-nitro-2-womens-running-shoes/376262?swatch=18,Puma,Velocity NITRO™ 2 Women's Running Shoes," ? 8,999.00 "," ? 11,999.00 "
https://in.puma.com/in/en/pd/ultra-5-ultimate-fg-womens-football-boots/107691?swatch=03,Puma,ULTRA 5 ULTIMATE FG Women's Football Boots," ? 9,999.00 "," ? 19,999.00 "
https://in.puma.com/in/en/pd/galaxis-pro-womens-performance-boost-running-shoes/311839?swatch=03,Puma,Galaxis Pro Women's Performance Boost Running Shoes," ? 4,899.00 "," ? 6,999.00 "
https://in.puma.com/in/en/pd/speedcat-sneakers/406329?swatch=55,Puma,Speedcat Sneakers," ? 7,499.00 "," ? 9,999.00 "
https://in.puma.com/in/en/pd/x--ray-airflex-womens-sneakers/399810?swatch=01,Puma,X- Ray Airflex Women's Sneakers,," ? 4,999.00 "
